,NU_ANO_CENSO,CO_UF,CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,DS_ENDERECO,NU_ENDERECO,DS_COMPLEMENTO,NO_BAIRRO,CO_CEP,NU_DDD,NU_TELEFONE,NU_TELEFONE_PUBLICO,NU_FAX,new_latitude,new_longitude,latitude,longitude,email,url_website,abr_nome,Lat,Long,Detalhamento,,,,,,,,,,,,
168035,2018,43,4314902,INFANCIAS ESCOLA DE EDUCACAO INFANTIL LTDA,43187897,RUA CORONEL FERNANDO MACHADO,546,-,CENTRO HISTORICO,90010320,51,32271067,-,-,-30.0348646,-51.226429,,,,,,-30.0348646,-51.226429,Rua Coronel Fernando Machado, Centro Histórico, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90020-025, Brasil,,,
168036,2018,43,4314902,CENTRO DE EDUCACAO INFANTIL PROJETO VIDA,43187900,RUA COSTA RICA,344,-,JARDIM LINDOIA,91050210,51,33660777,-,-,-30.007718,-51.150406,,,,,,-30.007718,-51.150406,Rua Costa Rica, Jardim Lindóia, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91050-340, Brasil,,,
168037,2018,43,4314902,ESCOLA DE EDUCACAO INFANTIL MEUS BAIXINHOS,43187919,RUA DOUTOR PEREIRA NETO,1077,-,TRISTEZA,91920530,51,32683076,-,-,-30.1099983,-51.245229,,,,,,-30.1099983,-51.245229,Rua Doutor Pereira Neto, Tristeza, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91920-530, Brasil,,,
168038,2018,43,4314902,JARD D INFANCIA LALILU LETRASIN LTDA EPP,43187927,RUA HONORIO SILVEIRA DIAS,787,-,SAO JOAO,90550150,51,33371348,-,33371348,-30.0094992,-51.1857181,,,,,,-30.0094992,-51.1857181,Rua Honório Silveira Dias, São João, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90550-150, Brasil,,,
168039,2018,43,4314902,CENTRO DE RECREACAO INFANTIL PLANETA CRIANCA LTDA,43187960,AVENIDA IGUASSU,321,-,PETROPOLIS,90470430,51,33818201,-,-,-30.0379447,-51.1761485,,,,,,-30.0379447,-51.1761485,Avenida Iguaçu, Petrópolis, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90410-004, Brasil,,,
168040,2018,43,4314902,ESCOLA DE EDUCACAO INFANTIL CORUJINHA SAPECA LTDA,43187978,RUA SAO LUCAS,139,-,BOM JESUS,91420540,51,33345268,-,33381037,-30.0437733,-51.167083,,,,,,-30.0437733,-51.167083,Rua São Lucas, Bom Jesus, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91420-360, Brasil,,,
168041,2018,43,4314902,CRECHE VOVO OLMIRA LTDA ME,43187986,RUA ROQUE GONZALES,7,-,JARDIM BOTANICO,90690270,51,33155733,-,33155733,Não encontrado,Não encontrado,,,,,,Não encontrado,Não encontrado,,,,,,,,,,,,,
168042,2018,43,4314902,CENTRO INFANTIL FABRICA DOS SONHOS LTDA,43187994,RUA BARBEDO,436,-,MENINO DEUS,90110260,51,30617151,-,30613313,-30.0576011,-51.2241436,,,,,,-30.0576011,-51.2241436,Rua Barbedo, Menino Deus, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90150-004, Brasil,,,
168043,2018,43,4314902,ESCOLA DE EDUCACAO INFANTIL RECANTO DO PIA LTDA,43188028,RUA ARROIO GRANDE,253,-,CAVALHADA,91740180,51,32414744,-,-,-30.1002899,-51.2293914251448,,,,,,-30.1002899,-51.2293914251448,Escola Recanto do Piá,253, Rua Arroio Grande, Parque Madepinho, Cavalhada, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91910-350, Brasil
168044,2018,43,4314902,5088 IEI VINDE A MIM AS CRIANCINHAS,43188036,ESTR COSTA GAMA,719,-,BELEM VELHO,91787311,51,32452506,-,32452899,-30.1196196,-51.176979700000004,-30.1196196,-51.176979700000004,amparosc@bol.com.br                               ,                                                                                                    ,5088 VINDE A MIM AS CRIANCINHA,Não encontrado,Não encontrado,,,,,,,,,,,,,
168045,2018,43,4314902,ESCOLA DE EDUCACAO INFANTIL CORACAO MAGICO,43188044,AVENIDA TOLEDO PIZA,1107,-,SARANDI,91120300,51,33641055,-,-,-29.9897302,-51.1331142,,,,,,-29.9897302,-51.1331142,Avenida Toledo Piza, Sarandi, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91120-150, Brasil,,,
168046,2018,43,4314902,ESCOLA INFANTIL BICHO CARPINTEIRO-2M LTDA,43188060,RUA DOUTOR CAMPOS VELHO,1400,-,CRISTAL,90820000,51,32413766,-,30139660,-30.0927188,-51.2337295,,,,,,-30.0927188,-51.2337295,Rua Doutor Campos Velho, Cristal, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90820-000, Brasil,,,
168047,2018,43,4314902,5092 EEI NOSSA SENHORA DA SAUDE,43188079,R ERECHIM,1280,-,NONOAI,90830000,51,32418569,32597298,-,-30.0922284,-51.214383000000005,-30.0922284,-51.214383000000005,cecovae@yahoo.com.br                              ,                                                                                                    ,5092 N  SRA SAUDE             ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168048,2018,43,4314902,CREARE CULTURA RECREACAO ARTES E EDUCACAO,43188087,RUA DOUTOR PEREIRA NETO,440,-,TRISTEZA,91920530,51,32685380,-,-,-30.1099983,-51.245229,,,,,,-30.1099983,-51.245229,Rua Doutor Pereira Neto, Tristeza, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91920-530, Brasil,,,
168049,2018,43,4314902,5109 EEI ANANDA MARGA RESTINGA NOVA 1,43188125,RUA ALAMEDA D,84,QUADRA 5,RESTINGA NOVA,91790610,51,30946660,-,-,-30.154984600000002,-51.136894,-30.154984600000002,-51.136894,restinganova1@amurt.org.br                        ,                                                                                                    ,5109 ANANDA MARGA REST NOVA 1 ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168050,2018,43,4314902,5009 IEI SANTA CATARINA,43188141,R JOSUE DE CASTRO,290,-,SARANDI,91120110,51,33658244,33646177,33657118,-29.978445,-51.1369299,-29.978445,-51.1369299,SANTACATARINA290@HOTMAIL.COM                      ,                                                                                                    ,5009 SANTA CATARINA           ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168051,2018,43,4314902,5111 EEI ANANDA MARGA BARRO VERMELHO,43188150,R JOSE DE ABREU FRAGA,52,-,RESTINGA,91790095,51,32611753,-,32505256,-30.1667164,-51.1462713,-30.1667164,-51.1462713,barrovermelho@amurt.org.br                        ,                                                                                                    ,5111 ANANDA MARGA BARRO VERMEL,Não encontrado,Não encontrado,,,,,,,,,,,,,
168052,2018,43,4314902,EEI MARISTA NOSSA SENHORA APARECIDA DAS AGUAS,43188168,RUA NOSSA SENHORA APARECIDA,3144,ILHA GRANDE M.,ARQUIPELAGO,90090400,51,32031676,-,-,-29.988786,-51.2231069,,,,,,-29.988786,-51.2231069,Rua Nossa Senhora Aparecida, Vila dos Marinheiros, Arquipélago, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90090-260, Brasil,,
168053,2018,43,4314902,5022 EEI MARISTA TIA JUSSARA,43188184,R SANTA RITA DE CASSIA ILHA MARINHEIROS,90,-,ARQUIPELAGO,90090000,51,32031622,-,-,-29.9930901,-51.2243073,-29.9930901,-51.2243073,infantil.tiajussara@maristas.org.br               ,                                                                                                    ,5022 TIA JUSSARA - USBEE      ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168054,2018,43,4314902,5083 EEI CASA DE NAZARE CENTRO DE APOIO AO MENOR,43188206,R CEL TIMOTEO,350,-,CAMAQUA,91910680,51,32429196,-,-,-30.00949777,-51.2376089,-30.00949777,-51.2376089,casadenazare@brturbo.com.br                       ,                                                                                                    ,5083 CASA DE NAZARE           ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168055,2018,43,4314902,5121 IEI NSA SRA APARECIDA IPANEMA,43188214,AV TRAMANDAI,395,-,IPANEMA,91760050,51,33776391,-,-,-30.134270299999997,-51.2298776,-30.134270299999997,-51.2298776,instituicaoaparecida@gmail.com                    ,                                                                                                    ,5121 N SEN APARECIDA IPANEMA  ,-30.1359062,-51.2264507,Avenida Tramandaí, Ipanema, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91760-060, Brasil,,,
168056,2018,43,4314902,5132 EEI ANANDA MARGA RESTINGA NOVA 2,43188222,ACESSO O,2051,SEGUNDA UNIDADE,RESTINGA,91792260,51,30946600,-,-,-30.1549219,-51.1414667,-30.1549219,-51.1414667,restinganova2@amurt.org.br                        ,                                                                                                    ,5132 ANANDA MARGA REST NOVA II,-30.1533896,-51.1388401,Acesso O, 1ª UV, Restinga, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91792-800, Brasil,,
168057,2018,43,4314902,EEI GIRAFINHA TRAVESSA,43188290,RUA DA REPUBLICA,384,ANEXO 378,CIDADE BAIXA,90050320,51,32289597,-,-,-30.03877385,-51.2233220057214,,,,,,-30.03877385,-51.2233220057214,Creche Girafinha Travessa,384, Rua da República, Cidade Baixa, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90050-320, Brasil,
168058,2018,43,4314902,ESCOLA INFANTIL FAZENDO E ACONTECENDO,43188303,RUA SARGENTO NICOLAU DIAS DE FARIAS,568,-,TRISTEZA,91900250,51,32682173,-,-,-30.10977755,-51.2558294166984,,,,,,-30.10977755,-51.2558294166984,Paróquia São Mateus,568, Rua Sargento Nicolau Dias de Farias, Tristeza, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91900-250, Brasil,
168059,2018,43,4314902,5114 EEI CAPELA NAVEGANTES,43188311,AV GUAIBA,3955,-,CRISTAL,91900420,51,32651955,-,32686509,-30.0991831,-51.26444497,-30.0991831,-51.26444497,adm31@cpij.org.br                                 ,                                                                                                    ,5114 CAPELA NAVEGANTES        ,-30.095053,-51.2499175,Avenida Guaíba, Cristal, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91760-740, Brasil,,,
168060,2018,43,4314902,CRECHE HAPPY BABY AND KIDS,43188338,RUA VISCONDE DO RIO BRANCO,321,-,FLORESTA,90570140,51,33125642,-,-,-30.0167099,-51.2038312,,,,,,-30.0167099,-51.2038312,Rua Visconde de Rio Branco, Floresta, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90220-040, Brasil,,,
168061,2018,43,4314902,CRECHE DESCOBRINDO O MUNDO,43188370,AVENIDA BASTIAN,126,-,MENINO DEUS,90130020,51,32337469,-,-,-30.0502028,-51.2267733303104,,,,,,-30.0502028,-51.2267733303104,Escola Descobrindo o Mundo,126, Avenida Bastian, Menino Deus, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90130-020, Brasil,
168062,2018,43,4314902,CENTRO INFANTIL CONSTRUINDO,43188419,RUA PORTUGAL,266,-,SAO JOAO,90520310,51,35730788,-,-,-30.0099802,-51.1833632,,,,,,-30.0099802,-51.1833632,Rua Portugal, São João, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90550-005, Brasil,,,
168063,2018,43,4314902,CENTRO INFANTIL TURMA DO GIZ DE CERA,43188443,RUA SOFIA VELOSO,179,-,CIDADE BAIXA,90050140,51,32214462,-,-,-30.0363627,-51.2217555,,,,,,-30.0363627,-51.2217555,Rua Sofia Veloso, Cidade Baixa, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90050-170, Brasil,,,
168064,2018,43,4314902,ESCOLA DE EDUCACAO INFANTIL VOANDO ALTO,43188451,RUA DOUTOR PEREIRA NETO,2011,-,TRISTEZA,91920530,51,32416869,-,-,-30.1099983,-51.245229,,,,,,-30.1099983,-51.245229,Rua Doutor Pereira Neto, Tristeza, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91920-530, Brasil,,,
168065,2018,43,4314902,5105 EEI ANANDA MARGA RESTINGA VELHA,43188460,R MANOEL FARIA DA ROSA PRIMO,779,-,RESTINGA,91790770,51,32508180,-,99992181,-30.1598602,-51.1402469,-30.1598602,-51.1402469,restingavelha@amurt.org.br                        ,                                                                                                    ,5105 ANANDA MARGA RESTINGA VEL,Não encontrado,Não encontrado,,,,,,,,,,,,,
168066,2018,43,4314902,5087 IEI NUCLEO SAO FRANCISCO,43188540,BC UM RUA CEL TIMOTEO,465,CRISTAL,CAVALHADA,91910000,51,32434801,-,-,-30.094817,-51.2385141,-30.094817,-51.2385141,casadenazare@brturbo.com.br                       ,                                                                                                    ,5087 NUCLEO SAO FRANCISCO     ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168067,2018,43,4314902,5018 IEI ESPERANCA CORDEIRO,43188559,R JULIO STREGUE,55,-,SARANDI,91180030,51,33488086,-,-,-29.9947196,-51.1300714,-29.9947196,-51.1300714,esperancacordeiro@superig.com.br                  ,                                                                                                    ,5018 ESPERANÃA CORDEIRO       ,Não encontrado,Não encontrado,,,,,,,,,,,,,
168068,2018,43,4314902,CRECHE BANZE - BEATRIZ REGINA BIFFI,43188575,RUA ENFERMEIRO VENTURA,200,-,VILA NOVA,91750320,51,32481109,-,-,-30.1228605,-51.2089462,,,,,,-30.1228605,-51.2089462,Rua Enfermeiro Ventura, Loteamento Portal dos Béttios, Vila Nova, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91750-200, Brasil,,
168069,2018,43,4314902,EEI LARANJINHA DO CEU,43188648,RUA BADEN POWELL,168,-,SARANDI,91110040,51,33482122,-,-,-30.0011368,-51.137729,,,,,,-30.0011368,-51.137729,Rua Baden Powell, Sarandi, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91110-040, Brasil,,,
168070,2018,43,4314902,EEI PEDACINHO DO CEU SOC SIMPLES,43188702,RUA TAPAJOS,149,-,JARDIM SAO PEDRO,91040410,51,33417656,-,-,-30.0101667,-51.1637692,,,,,,-30.0101667,-51.1637692,Rua dos Tapajós, Jardim São Pedro, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 91010-002, Brasil,,,
168071,2018,43,4314902,EEI ESTACAO DA FELICIDADE,43188710,RUA WASHINGTON LUIZ,548,-,CENTRO HISTORICO,90010460,51,32269974,-,-,-30.0381329,-51.2296781,,,,,,-30.0381329,-51.2296781,Rua Washington Luiz, Centro Histórico, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul,90010310, Brasil,,,
168072,2018,43,4314902,ESCOLA DE EDUCACAO INFANTIL VOVO MARGARIDA LTDA,43188729,AVENIDA TERESOPOLIS,3611,-,TERESOPOLIS,90870001,51,32663252,-,32662622,-30.0812188,-51.210854,,,,,,-30.0812188,-51.210854,Avenida Teresópolis, Teresópolis, Porto Alegre, Região Geográfica Imediata de Porto Alegre, Região Metropolitana de Porto Alegre, Região Geográfica Intermediária de Porto Alegre, Rio Grande do Sul, Região Sul, 90870-190, Brasil,,,
